id,price_preview,created_at,city,spec_Etat,model_name,DEDICATED_GPU,CPU,RAM_SIZE,SSD_SIZE,HDD_SIZE,SCREEN_SIZE,SCREEN_FREQUENCY,SCREEN_RESOLUTION,RAM_TYPE,mapped_cpu_name,match_score,cores,cpu_mark,tdp,gpu_name,match_type
11578,65000.0,2024 11 19T10:02:23.000Z,CONSTANTINE,BON TAT,PRECISION,NVIDIA QUADRO M2000,6TH GEN INTEL CORE I7 6820HQ,32GB,1TB,,15.0,,,,Intel Core i7-6820HQ @ 2.70GHz,70.58823529411765,4,"6,754",45.0,Intel HD Graphics 530,fuzzy
11579,65000.0,2025 03 14T14:41:00.000Z,DRAA EL MIZAN,BON TAT,PAVILION,,6TH GEN INTEL CORE I7 6600U,,512GB,,14.0,,,,Intel Core i7-6600U @ 2.60GHz,68.75,2,"3,403",15.0,Intel HD Graphics 530,fuzzy
11580,65000.0,2025 05 18T17:21:34.000Z,BORDJ EL BAHRI,,ELITEBOOK,,6TH GEN INTEL CORE I7 6600U,16GB,238GB,,14.0,,,,Intel Core i7-6600U @ 2.60GHz,68.75,2,"3,403",15.0,Intel HD Graphics 530,fuzzy
11581,65000.0,2024 07 17T10:26:25.000Z,EZZOUAR,,ELITEBOOK,,6TH GEN INTEL CORE I5 6300U,8GB,256GB,,15.6,,1920x1080,DDR4,Intel Core i5-6300U @ 2.40GHz,68.75,2,"3,203",15.0,Intel HD Graphics 520,fuzzy
11582,65000.0,2019 10 08T12:32:23.000Z,EZZOUAR,BON TAT,TRAVELMATE,,6TH GEN INTEL CORE I5 6200U,4GB,,500GB,15.0,,,,Intel Core i5-6200U @ 2.30GHz,68.75,2,"2,989",15.0,Intel HD Graphics 520,fuzzy
11583,65000.0,2020 04 06T22:23:00.000Z,EZZOUAR,BON TAT,ELITEBOOK,,6TH GEN INTEL CORE I5 6200U,8GB,256GB,,15.0,,,,Intel Core i5-6200U @ 2.30GHz,68.75,2,"2,989",15.0,Intel HD Graphics 520,fuzzy
11584,65000.0,2025 04 17T19:27:12.000Z,EL BIAR,,THINKPAD,,6TH GEN INTEL CORE I5,16GB,512GB,,15.6,,,,Intel Core i5-6200U @ 2.30GHz,100.0,2,"2,989",15.0,Intel HD Graphics 520,generic->common (6TH GEN INTEL CORE I5)
11585,65000.0,2025 01 26T14:15:37.000Z,SKIKDA,BON TAT,PAVILION,,5TH GEN INTEL CORE I5 5200U,8GB,264GB,,,,,,Intel Core i5-5200U @ 2.20GHz,68.75,2,"2,503",15.0,Intel HD Graphics 5500,fuzzy
11586,65000.0,2024 12 12T13:36:12.000Z,EZZOUAR,BON TAT,STEALTH,NVIDIA GEFORCE GTX 860,4TH GEN INTEL CORE I7 4720HQ,8GB,512GB,,15.0,,1920x1080 FHD,,Intel Core i7-4720HQ @ 2.60GHz,70.58823529411765,4,"5,721",47.0,Intel HD Graphics 4600,fuzzy
11587,65000.0,2022 06 20T16:44:09.000Z,KHRAISSIA,BON TAT,,NVIDIA GEFORCE GT 740,4TH GEN INTEL CORE I5 4200U,6GB,256GB,,15.6,,,,Intel Core i5-4200U @ 1.60GHz,68.75,2,"2,177",15.0,Intel HD Graphics 4600,fuzzy
11588,65000.0,2021 06 10T10:54:31.000Z,ALGER CENTRE,BON TAT,ENVY,NVIDIA GEFORCE GT 630,3RD GEN INTEL CORE I5 3210M,8GB,,1TB,17.3,,,DDR3,Intel Core i5-3210M @ 2.50GHz,68.75,2,"2,468",35.0,Intel HD Graphics 4000,fuzzy
11589,65000.0,2021 07 20T23:52:14.000Z,BOUDOUAOU,BON TAT,PROBOOK,,3RD GEN INTEL CORE I5 3210M,8GB,,500GB,15.0,,,,Intel Core i5-3210M @ 2.50GHz,68.75,2,"2,468",35.0,Intel HD Graphics 4000,fuzzy
11590,65000.0,2025 01 16T07:04:20.000Z,TIGZIRT,BON TAT,GALAXY,,2ND GEN INTEL CORE I5 2350M,8GB,,,15.6,,1366x768,,Intel Core i3-2350M @ 2.30GHz,68.75,2,"1,270",35.0,Intel HD Graphics 3000,fuzzy
11591,65000.0,2024 10 23T11:50:19.000Z,EZZOUAR,BON TAT,PAVILION,,12TH GEN INTEL CORE I5 1245U,16GB,256GB,,13.0,,1920x1080 FHD,,Intel Core i5-1245U,100.0,2,"12,945",15.0,Intel UHD Graphics,fuzzy
11592,65000.0,2025 07 15T08:50:09.000Z,BLIDA,BON TAT,THINKPAD,,12TH GEN INTEL CORE I5 1245U,16GB,256GB,,13.3,,1920x1080 FHD,DDR4,Intel Core i5-1245U,100.0,2,"12,945",15.0,Intel UHD Graphics,fuzzy
11593,65000.0,2024 11 20T22:40:16.000Z,EZZOUAR,BON TAT,,,12TH GEN INTEL CORE I5 1240P,16GB,512GB,,15.6,,1920x1080 FHD,DDR4,Intel Core i5-1240P,100.0,4,"16,145",28.0,Intel UHD Graphics 730,fuzzy
11594,65000.0,2025 08 08T18:22:26.000Z,SOUIDANIA,,INSPIRON,,12TH GEN INTEL CORE I5,8GB,256GB,,15.0,,,,Intel Core i5-1235U,100.0,2,"12,682",15.0,Intel UHD Graphics,generic->common (12TH GEN INTEL CORE I5)
11595,65000.0,2025 07 31T06:37:02.000Z,SETIF,BON TAT,LATITUDE,,12TH GEN INTEL CORE I5,16GB,512GB,,13.0,,,,Intel Core i5-1235U,100.0,2,"12,682",15.0,Intel UHD Graphics,generic->common (12TH GEN INTEL CORE I5)
11596,65000.0,2025 07 20T14:30:48.000Z,EZZOUAR,,LATITUDE,,12TH GEN INTEL CORE I3 1215U,8GB,256GB,,13.0,,1920x1080 FHD,,Intel Core i3-1215U,100.0,2,"10,249",15.0,Intel UHD Graphics 730,fuzzy
11597,65000.0,2024 10 10T09:03:33.000Z,EZZOUAR,,PAVILION,,12TH GEN INTEL CORE I3 1215U,8GB,256GB,,14.0,,,LPDDR4,Intel Core i3-1215U,100.0,2,"10,249",15.0,Intel UHD Graphics 730,fuzzy
11598,65000.0,2025 07 21T07:29:43.000Z,SETIF,BON TAT,IDEAPAD,,12TH GEN INTEL CORE I3 1215U,8GB,256GB,,14.0,,,DDR4,Intel Core i3-1215U,100.0,2,"10,249",15.0,Intel UHD Graphics 730,fuzzy
11599,65000.0,2025 08 07T12:24:50.000Z,EZZOUAR,MOYEN,ENVY,,11TH GEN INTEL CORE I7 1165G7,8GB,512GB,,13.0,,1920x1080,,Intel Core i7-1165G7 @ 2.80GHz,69.23076923076923,4,"9,839",15.0,Intel Iris Xe Graphics,fuzzy
11600,65000.0,2025 07 29T13:14:48.000Z,BIRKHADEM,BON TAT,VIVOBOOK,,11TH GEN INTEL CORE I7 1165G7,16GB,512GB,,15.6,,1920x1080,DDR4,Intel Core i7-1165G7 @ 2.80GHz,69.23076923076923,4,"9,839",15.0,Intel Iris Xe Graphics,fuzzy
11601,65000.0,2025 05 12T22:22:49.000Z,SKIKDA,,LATITUDE,,11TH GEN INTEL CORE I5 1145G7,16GB,256GB,,13.3,,,,Intel Core i5-1145G7 @ 2.60GHz,69.23076923076923,4,"9,257",28.0,Intel Iris Xe Graphics,fuzzy
11602,65000.0,2025 07 18T12:13:07.000Z,OUED SMAR,BON TAT,LATITUDE,,11TH GEN INTEL CORE I5 1145G7,8GB,256GB,,14.0,,1920x1080,,Intel Core i5-1145G7 @ 2.60GHz,69.23076923076923,4,"9,257",28.0,Intel Iris Xe Graphics,fuzzy
11603,65000.0,2025 03 07T15:49:21.000Z,MSILA,,LATITUDE,,11TH GEN INTEL CORE I5 1145G7,16GB,256GB,,14.0,,,DDR4,Intel Core i5-1145G7 @ 2.60GHz,69.23076923076923,4,"9,257",28.0,Intel Iris Xe Graphics,fuzzy
11604,65000.0,2025 08 09T14:00:17.000Z,EZZOUAR,BON TAT,LATITUDE,,11TH GEN INTEL CORE I5 1145G7,8GB,256GB,,13.0,,,,Intel Core i5-1145G7 @ 2.60GHz,69.23076923076923,4,"9,257",28.0,Intel Iris Xe Graphics,fuzzy
11605,65000.0,2025 04 24T09:09:52.000Z,EZZOUAR,BON TAT,LATITUDE,,11TH GEN INTEL CORE I5 1145G7,16GB,256GB,,13.3,,1920x1080,DDR4,Intel Core i5-1145G7 @ 2.60GHz,69.23076923076923,4,"9,257",28.0,Intel Iris Xe Graphics,fuzzy
11606,65000.0,2025 05 12T00:12:46.000Z,EZZOUAR,,LATITUDE,,11TH GEN INTEL CORE I5 1145G7,16GB,256GB,,13.0,,,,Intel Core i5-1145G7 @ 2.60GHz,69.23076923076923,4,"9,257",28.0,Intel Iris Xe Graphics,fuzzy
11607,65000.0,2024 08 22T10:36:54.000Z,EZZOUAR,BON TAT,LATITUDE,,11TH GEN INTEL CORE I5 1145G7,8GB,256GB,,14.0,,1920x1080,,Intel Core i5-1145G7 @ 2.60GHz,69.23076923076923,4,"9,257",28.0,Intel Iris Xe Graphics,fuzzy
11608,65000.0,2025 07 28T23:17:38.000Z,AIN EL HADJAR,BON TAT,THINKPAD,,11TH GEN INTEL CORE I5 1145G7,16GB,256GB,,14.0,,1920x1080 FHD,DDR4,Intel Core i5-1145G7 @ 2.60GHz,69.23076923076923,4,"9,257",28.0,Intel Iris Xe Graphics,fuzzy
11609,65000.0,2025 07 04T14:53:17.000Z,BIRKHADEM,,ASPIRE,,11TH GEN INTEL CORE I5 1135G7,8GB,512GB,,15.6,,,,Intel Core i5-1135G7 @ 2.40GHz,69.23076923076923,4,"9,399",15.0,Intel Iris Xe Graphics,fuzzy
11610,65000.0,2025 08 09T12:50:49.000Z,CHLEF,BON TAT,LATITUDE,,11TH GEN INTEL CORE I5 1135G7,16GB,256GB,,13.0,,,,Intel Core i5-1135G7 @ 2.40GHz,69.23076923076923,4,"9,399",15.0,Intel Iris Xe Graphics,fuzzy
11611,65000.0,2025 02 28T08:18:10.000Z,BIRTOUTA,BON TAT,LATITUDE,,11TH GEN INTEL CORE I5 1135G7,8GB,256GB,,14.0,,,DDR4,Intel Core i5-1135G7 @ 2.40GHz,69.23076923076923,4,"9,399",15.0,Intel Iris Xe Graphics,fuzzy
11612,65000.0,2025 02 27T07:56:40.000Z,EZZOUAR,BON TAT,LATITUDE,,11TH GEN INTEL CORE I5 1135G7,8GB,256GB,,13.0,,,,Intel Core i5-1135G7 @ 2.40GHz,69.23076923076923,4,"9,399",15.0,Intel Iris Xe Graphics,fuzzy
11613,65000.0,2025 08 05T08:41:01.000Z,EZZOUAR,BON TAT,LATITUDE,,11TH GEN INTEL CORE I5 1135G7,8GB,256GB,,14.0,,,,Intel Core i5-1135G7 @ 2.40GHz,69.23076923076923,4,"9,399",15.0,Intel Iris Xe Graphics,fuzzy
11614,65000.0,2024 08 24T09:32:42.000Z,EZZOUAR,,LATITUDE,,11TH GEN INTEL CORE I5 1135G7,8GB,256GB,,14.0,,,,Intel Core i5-1135G7 @ 2.40GHz,69.23076923076923,4,"9,399",15.0,Intel Iris Xe Graphics,fuzzy
11615,65000.0,2025 06 23T10:16:25.000Z,EZZOUAR,BON TAT,PROBOOK,,11TH GEN INTEL CORE I5 1135G7,16GB,256GB,,13.0,,1920x1080 FHD,,Intel Core i5-1135G7 @ 2.40GHz,69.23076923076923,4,"9,399",15.0,Intel Iris Xe Graphics,fuzzy
11616,65000.0,2024 07 16T13:28:03.000Z,EZZOUAR,BON TAT,PROBOOK,,11TH GEN INTEL CORE I5 1135G7,8GB,256GB,,14.0,,,,Intel Core i5-1135G7 @ 2.40GHz,69.23076923076923,4,"9,399",15.0,Intel Iris Xe Graphics,fuzzy
11617,65000.0,2025 07 10T15:51:52.000Z,BARAKI,BON TAT,THINKBOOK,,11TH GEN INTEL CORE I5 1135G7,8GB,256GB,,15.6,60Hz,1920x1080 FHD,,Intel Core i5-1135G7 @ 2.40GHz,69.23076923076923,4,"9,399",15.0,Intel Iris Xe Graphics,fuzzy
11618,65000.0,2025 01 05T21:02:46.000Z,EZZOUAR,BON TAT,,,11TH GEN INTEL CORE I5 1135G7,16GB,512GB,,24.0,,,,Intel Core i5-1135G7 @ 2.40GHz,69.23076923076923,4,"9,399",15.0,Intel Iris Xe Graphics,fuzzy
11619,65000.0,2025 08 11T06:55:57.000Z,CONSTANTINE,BON TAT,VIVOBOOK,,11TH GEN INTEL CORE I5 1135G7,8GB,512GB,,14.0,,1920x1080,DDR4,Intel Core i5-1135G7 @ 2.40GHz,69.23076923076923,4,"9,399",15.0,Intel Iris Xe Graphics,fuzzy
11620,65000.0,2024 10 09T18:27:49.000Z,ALGER CENTRE,,LATITUDE,,11TH GEN INTEL CORE I5 1135G7,8GB,256GB,,15.6,,1920x1080,DDR4,Intel Core i5-1135G7 @ 2.40GHz,69.23076923076923,4,"9,399",15.0,Intel Iris Xe Graphics,fuzzy
11621,65000.0,2025 02 17T11:49:34.000Z,KOLEA,,LATITUDE,,11TH GEN INTEL CORE I5,8GB,256GB,,14.0,,1920x1080,DDR4,Intel Core i5-1135G7 @ 2.40GHz,100.0,4,"9,399",15.0,Intel Iris Xe Graphics,generic->common (11TH GEN INTEL CORE I5)
11622,65000.0,2024 09 11T18:12:58.000Z,EL OUED,BON TAT,LATITUDE,,11TH GEN INTEL CORE I5,16GB,256GB,,14.0,,,,Intel Core i5-1135G7 @ 2.40GHz,100.0,4,"9,399",15.0,Intel Iris Xe Graphics,generic->common (11TH GEN INTEL CORE I5)
11623,65000.0,2025 03 20T21:25:34.000Z,AIN AZEL,BON TAT,PAVILION,,11TH GEN INTEL CORE I5,8GB,512GB,,15.6,,,,Intel Core i5-1135G7 @ 2.40GHz,100.0,4,"9,399",15.0,Intel Iris Xe Graphics,generic->common (11TH GEN INTEL CORE I5)
11624,65000.0,2025 08 03T10:36:50.000Z,EL AFFROUN,BON TAT,THINKPAD,,11TH GEN INTEL CORE I5,8GB,512GB,,,,,,Intel Core i5-1135G7 @ 2.40GHz,100.0,4,"9,399",15.0,Intel Iris Xe Graphics,generic->common (11TH GEN INTEL CORE I5)
11625,65000.0,2024 12 01T10:32:23.000Z,EZZOUAR,BON TAT,PAVILION,,11TH GEN INTEL CORE I3 1115G4,8GB,256GB,,15.0,,,,Intel Core i3-1115G4 @ 3.00GHz,69.23076923076923,2,"5,858",15.0,Intel UHD Graphics Xe G4,fuzzy
11626,65000.0,2024 11 27T14:32:17.000Z,EZZOUAR,BON TAT,PAVILION,,11TH GEN INTEL CORE I3 1115G4,8GB,256GB,,15.0,,1920x1080 FHD,,Intel Core i3-1115G4 @ 3.00GHz,69.23076923076923,2,"5,858",15.0,Intel UHD Graphics Xe G4,fuzzy
11627,65000.0,2025 01 23T06:07:04.000Z,FAIS,BON TAT,IDEAPAD,,11TH GEN INTEL CORE I3 1115G4,12GB,256GB,,15.6,,1920x1080,,Intel Core i3-1115G4 @ 3.00GHz,69.23076923076923,2,"5,858",15.0,Intel UHD Graphics Xe G4,fuzzy
11628,65000.0,2024 12 27T11:30:49.000Z,LES EUCALYPTUS,,IDEAPAD,,11TH GEN INTEL CORE I3,4GB,256GB,,,,,,Intel Core i3-1115G4 @ 3.00GHz,100.0,2,"5,858",15.0,Intel UHD Graphics Xe G4,generic->common (11TH GEN INTEL CORE I3)
11629,65000.0,2025 06 29T15:40:30.000Z,BORDJ EL BAHRI,,VIVOBOOK,,11TH GEN INTEL CORE I3,8GB,512GB,,14.0,,,DDR4,Intel Core i3-1115G4 @ 3.00GHz,100.0,2,"5,858",15.0,Intel UHD Graphics Xe G4,generic->common (11TH GEN INTEL CORE I3)
11630,65000.0,2024 12 27T11:23:52.000Z,LES EUCALYPTUS,,IDEAPAD,,11TH GEN INTEL CORE I3,4GB,256GB,,,,,,Intel Core i3-1115G4 @ 3.00GHz,100.0,2,"5,858",15.0,Intel UHD Graphics Xe G4,generic->common (11TH GEN INTEL CORE I3)
11631,65000.0,2024 10 27T11:19:02.000Z,ALGER CENTRE,BON TAT,VIVOBOOK,,11TH GEN INTEL CORE I3,16GB,256GB,,14.0,,1920x1080 FHD,,Intel Core i3-1115G4 @ 3.00GHz,100.0,2,"5,858",15.0,Intel UHD Graphics Xe G4,generic->common (11TH GEN INTEL CORE I3)
11632,65000.0,2025 06 28T07:51:15.000Z,ZERALDA,BON TAT,INSPIRON,,10TH GEN INTEL CORE I7 1065G7,16GB,512GB,,15.6,,,DDR4,Intel Core i7-1065G7 @ 1.30GHz,74.28571428571428,4,"8,135",15.0,Intel Iris Plus Graphics,fuzzy
11633,65000.0,2024 09 14T13:47:14.000Z,EZZOUAR,,INSPIRON,,10TH GEN INTEL CORE I7 10510U,8GB,512GB,,13.0,,1920x1080 FHD,,Intel Core i7-10510U @ 1.80GHz,74.28571428571428,4,"6,394",15.0,Intel UHD Graphics,fuzzy
11634,65000.0,2025 07 31T16:21:06.000Z,ALGER CENTRE,JAMAIS UTILIS,PROBOOK,,10TH GEN INTEL CORE I7 10510U,16GB,512GB,,13.3,,1920x1080,DDR4,Intel Core i7-10510U @ 1.80GHz,74.28571428571428,4,"6,394",15.0,Intel UHD Graphics,fuzzy
11635,65000.0,2025 07 17T15:11:14.000Z,AIN NAADJA,BON TAT,LATITUDE,NVIDIA GEFORCE MX250,10TH GEN INTEL CORE I7,16GB,256GB,,14.0,,,,Intel Core i7-10510U @ 1.80GHz,100.0,4,"6,394",15.0,Intel UHD Graphics,generic->common (10TH GEN INTEL CORE I7)
11636,65000.0,2025 07 22T08:15:51.000Z,EZZOUAR,,SURFACE,,10TH GEN INTEL CORE I5 1035G4,8GB,128GB,,13.0,,,,Intel Core i5-1035G4 @ 1.10GHz,74.28571428571428,4,"7,661",15.0,Intel Iris Plus Graphics,fuzzy
11637,65000.0,2025 06 23T11:21:55.000Z,EZZOUAR,BON TAT,ASPIRE,,10TH GEN INTEL CORE I5 1035G1,8GB,256GB,,15.0,,,,Intel Core i5-1035G1 @ 1.00GHz,74.28571428571428,4,"7,153",15.0,Intel Iris Plus Graphics,fuzzy
11638,65000.0,2024 12 14T08:41:45.000Z,EZZOUAR,BON TAT,INSPIRON,,10TH GEN INTEL CORE I5 1035G1,8GB,256GB,,14.0,,,,Intel Core i5-1035G1 @ 1.00GHz,74.28571428571428,4,"7,153",15.0,Intel Iris Plus Graphics,fuzzy
11639,65000.0,2025 05 14T12:44:06.000Z,BOUMERDES,,INSPIRON,,10TH GEN INTEL CORE I5 1035G1,8GB,256GB,,15.6,,1920x1080 FHD,DDR4,Intel Core i5-1035G1 @ 1.00GHz,74.28571428571428,4,"7,153",15.0,Intel Iris Plus Graphics,fuzzy
11640,65000.0,2024 08 31T10:57:30.000Z,EZZOUAR,BON TAT,PAVILION,,10TH GEN INTEL CORE I5 1035G1,16GB,512GB,,14.0,,1920x1080 FHD,,Intel Core i5-1035G1 @ 1.00GHz,74.28571428571428,4,"7,153",15.0,Intel Iris Plus Graphics,fuzzy
11641,65000.0,2024 12 21T15:21:20.000Z,EZZOUAR,BON TAT,PAVILION,,10TH GEN INTEL CORE I5 1035G1,8GB,256GB,,,,,,Intel Core i5-1035G1 @ 1.00GHz,74.28571428571428,4,"7,153",15.0,Intel Iris Plus Graphics,fuzzy
11642,65000.0,2025 05 26T08:11:40.000Z,ORAN,BON TAT,THINKBOOK,,10TH GEN INTEL CORE I5 1035G1,16GB,256GB,,15.0,,,,Intel Core i5-1035G1 @ 1.00GHz,74.28571428571428,4,"7,153",15.0,Intel Iris Plus Graphics,fuzzy
11643,65000.0,2024 08 12T12:40:49.000Z,EZZOUAR,,SURFACE,,10TH GEN INTEL CORE I5 1035G1,16GB,256GB,,12.4,,,,Intel Core i5-1035G1 @ 1.00GHz,74.28571428571428,4,"7,153",15.0,Intel Iris Plus Graphics,fuzzy
11644,65000.0,2025 07 29T13:14:47.000Z,BIRKHADEM,,VIVOBOOK,,10TH GEN INTEL CORE I5 1035G1,16GB,512GB,,14.0,,,DDR4,Intel Core i5-1035G1 @ 1.00GHz,74.28571428571428,4,"7,153",15.0,Intel Iris Plus Graphics,fuzzy
11645,65000.0,2024 09 21T11:49:14.000Z,EZZOUAR,BON TAT,SURFACE,,10TH GEN INTEL CORE I5 1035G1,8GB,256GB,,12.5,,1920x1080 FHD,,Intel Core i5-1035G1 @ 1.00GHz,74.28571428571428,4,"7,153",15.0,Intel Iris Plus Graphics,fuzzy
11646,65000.0,2024 10 21T08:33:44.000Z,EZZOUAR,,LATITUDE,,10TH GEN INTEL CORE I5 10310U,16GB,256GB,,14.0,,,,Intel Core i5-10310U @ 1.70GHz,74.28571428571428,4,"5,884",15.0,Intel UHD Graphics,fuzzy
11647,65000.0,2024 11 18T09:58:51.000Z,BLIDA,,LATITUDE,,10TH GEN INTEL CORE I5 10310U,8GB,256GB,,13.3,,,DDR4,Intel Core i5-10310U @ 1.70GHz,74.28571428571428,4,"5,884",15.0,Intel UHD Graphics,fuzzy
11648,65000.0,2025 07 14T10:10:17.000Z,EL EULMA,BON TAT,LATITUDE,,10TH GEN INTEL CORE I5 10310U,16GB,256GB,,14.0,,1920x1080,DDR4,Intel Core i5-10310U @ 1.70GHz,74.28571428571428,4,"5,884",15.0,Intel UHD Graphics,fuzzy
11649,65000.0,2025 08 06T09:35:01.000Z,EZZOUAR,BON TAT,LATITUDE,,10TH GEN INTEL CORE I5 10310U,8GB,256GB,,14.1,,1920x1080,,Intel Core i5-10310U @ 1.70GHz,74.28571428571428,4,"5,884",15.0,Intel UHD Graphics,fuzzy
11650,65000.0,2024 01 29T08:54:14.000Z,EZZOUAR,,LATITUDE,,10TH GEN INTEL CORE I5 10310U,8GB,256GB,,14.0,,1920x1080 FHD,DDR4,Intel Core i5-10310U @ 1.70GHz,74.28571428571428,4,"5,884",15.0,Intel UHD Graphics,fuzzy
11651,65000.0,2025 07 21T13:02:27.000Z,BIRKHADEM,,ELITEBOOK,,10TH GEN INTEL CORE I5 10310U,16GB,256GB,,14.0,,1920x1080 FHD,,Intel Core i5-10310U @ 1.70GHz,74.28571428571428,4,"5,884",15.0,Intel UHD Graphics,fuzzy
11652,65000.0,2025 05 23T21:51:26.000Z,EZZOUAR,BON TAT,PROBOOK,,10TH GEN INTEL CORE I5 10310U,8GB,512GB,,14.0,,,DDR4,Intel Core i5-10310U @ 1.70GHz,74.28571428571428,4,"5,884",15.0,Intel UHD Graphics,fuzzy
11653,65000.0,2025 06 16T10:28:00.000Z,EZZOUAR,,THINKPAD,,10TH GEN INTEL CORE I5 10310U,16GB,512GB,,14.0,,,,Intel Core i5-10310U @ 1.70GHz,74.28571428571428,4,"5,884",15.0,Intel UHD Graphics,fuzzy
11654,65000.0,2025 06 22T14:42:41.000Z,BIRKHADEM,,THINKPAD,,10TH GEN INTEL CORE I5 10310U,16GB,256GB,,14.0,,,,Intel Core i5-10310U @ 1.70GHz,74.28571428571428,4,"5,884",15.0,Intel UHD Graphics,fuzzy
11655,65000.0,2025 08 09T06:10:04.000Z,DOUERA,BON TAT,THINKPAD,,10TH GEN INTEL CORE I5 10310U,16GB,256GB,,14.0,,,DDR4,Intel Core i5-10310U @ 1.70GHz,74.28571428571428,4,"5,884",15.0,Intel UHD Graphics,fuzzy
11656,65000.0,2024 11 02T00:24:02.000Z,EL EULMA,BON TAT,THINKPAD,,10TH GEN INTEL CORE I5 10310,8GB,256GB,,15.6,,1920x1080 FHD,DDR4,Intel Core i3-10110U @ 2.10GHz,64.70588235294117,2,"3,835",15.0,Intel UHD Graphics,fuzzy
11657,65000.0,2024 08 21T08:58:02.000Z,EZZOUAR,,,NVIDIA GEFORCE MX350,10TH GEN INTEL CORE I5 10210U,16GB,512GB,,14.0,,,,Intel Core i5-10210U @ 1.60GHz,74.28571428571428,4,"6,069",15.0,Intel UHD Graphics,fuzzy
11658,65000.0,2025 08 06T10:56:23.000Z,MOSTAGANEM,,LATITUDE,,10TH GEN INTEL CORE I5 10210U,16GB,512GB,,15.6,,1920x1080 FHD,,Intel Core i5-10210U @ 1.60GHz,74.28571428571428,4,"6,069",15.0,Intel UHD Graphics,fuzzy
11659,65000.0,2025 08 09T13:46:27.000Z,EZZOUAR,MOYEN,LATITUDE,,10TH GEN INTEL CORE I5 10210U,8GB,256GB,,14.0,,,,Intel Core i5-10210U @ 1.60GHz,74.28571428571428,4,"6,069",15.0,Intel UHD Graphics,fuzzy
11660,65000.0,2025 07 25T11:08:14.000Z,KOUBA,BON TAT,LATITUDE,,10TH GEN INTEL CORE I5 10210U,8GB,256GB,,15.6,,1920x1080 FHD,DDR4,Intel Core i5-10210U @ 1.60GHz,74.28571428571428,4,"6,069",15.0,Intel UHD Graphics,fuzzy
11661,65000.0,2025 08 09T13:45:24.000Z,EZZOUAR,MOYEN,LATITUDE,,10TH GEN INTEL CORE I5 10210U,8GB,256GB,,14.0,,,,Intel Core i5-10210U @ 1.60GHz,74.28571428571428,4,"6,069",15.0,Intel UHD Graphics,fuzzy
11662,65000.0,2025 08 09T07:51:47.000Z,EZZOUAR,,VOSTRO,,10TH GEN INTEL CORE I5 10210U,16GB,,,,,,,Intel Core i5-10210U @ 1.60GHz,74.28571428571428,4,"6,069",15.0,Intel UHD Graphics,fuzzy
11663,65000.0,2025 08 09T22:58:13.000Z,HUSSEIN DEY,,LATITUDE,,10TH GEN INTEL CORE I5 10210U,16GB,256GB,,14.0,,,DDR4,Intel Core i5-10210U @ 1.60GHz,74.28571428571428,4,"6,069",15.0,Intel UHD Graphics,fuzzy
11664,65000.0,2025 08 09T12:47:49.000Z,OULED FAYET,,,,10TH GEN INTEL CORE I5 10210U,8GB,256GB,,14.0,,1920x1080,,Intel Core i5-10210U @ 1.60GHz,74.28571428571428,4,"6,069",15.0,Intel UHD Graphics,fuzzy
11665,65000.0,2024 08 15T14:36:26.000Z,EZZOUAR,BON TAT,PROBOOK,,10TH GEN INTEL CORE I5 10210U,8GB,256GB,,14.0,,,,Intel Core i5-10210U @ 1.60GHz,74.28571428571428,4,"6,069",15.0,Intel UHD Graphics,fuzzy
11666,65000.0,2024 07 27T08:24:10.000Z,EZZOUAR,BON TAT,ELITEBOOK,,10TH GEN INTEL CORE I5 10210U,8GB,256GB,,13.0,,,,Intel Core i5-10210U @ 1.60GHz,74.28571428571428,4,"6,069",15.0,Intel UHD Graphics,fuzzy
11667,65000.0,2025 08 09T11:35:39.000Z,DAR EL BEIDA,BON TAT,,,10TH GEN INTEL CORE I5 10210U,16GB,512GB,,15.6,,,,Intel Core i5-10210U @ 1.60GHz,74.28571428571428,4,"6,069",15.0,Intel UHD Graphics,fuzzy
11668,65000.0,2025 08 09T20:11:08.000Z,EZZOUAR,,THINKBOOK,,10TH GEN INTEL CORE I5 10210U,16GB,256GB,,13.0,,1920x1080,DDR4,Intel Core i5-10210U @ 1.60GHz,74.28571428571428,4,"6,069",15.0,Intel UHD Graphics,fuzzy
11669,65000.0,2024 10 15T19:18:16.000Z,BIRKHADEM,,YOGA,,10TH GEN INTEL CORE I5 10210U,8GB,256GB,,13.3,,,,Intel Core i5-10210U @ 1.60GHz,74.28571428571428,4,"6,069",15.0,Intel UHD Graphics,fuzzy
11670,65000.0,2025 07 29T13:14:47.000Z,BIRKHADEM,BON TAT,ZENBOOK,,10TH GEN INTEL CORE I5 10210U,8GB,512GB,,14.0,,,DDR4,Intel Core i5-10210U @ 1.60GHz,74.28571428571428,4,"6,069",15.0,Intel UHD Graphics,fuzzy
11671,65000.0,2025 02 24T11:24:13.000Z,BIRKHADEM,,THINKPAD,,10TH GEN INTEL CORE I5 10210U,8GB,256GB,,13.1,,,,Intel Core i5-10210U @ 1.60GHz,74.28571428571428,4,"6,069",15.0,Intel UHD Graphics,fuzzy
11672,65000.0,2025 06 25T15:31:09.000Z,BIRKHADEM,,THINKPAD,,10TH GEN INTEL CORE I5 10210U,8GB,256GB,,14.0,,1920x1080 FHD,,Intel Core i5-10210U @ 1.60GHz,74.28571428571428,4,"6,069",15.0,Intel UHD Graphics,fuzzy
