id,price_preview,created_at,city,spec_Etat,model_name,DEDICATED_GPU,CPU,RAM_SIZE,SSD_SIZE,HDD_SIZE,SCREEN_SIZE,SCREEN_FREQUENCY,SCREEN_RESOLUTION,RAM_TYPE,mapped_cpu_name,match_score,cores,cpu_mark,tdp,gpu_name,match_type,gpu_match_score,gpu_g3d_mark,gpu_g2d_mark,gpu_tdp,is_generic_cpu,cpu_generation,cpu_tier,mapped_cpu_tier,inference_level
7907,95000.0,2025 07 30T12:20:50.000Z,EZZOUAR,,PROBOOK,,12TH GEN INTEL CORE I5 1235U,16GB,512GB,,15.6,,1920x1080 FHD,DDR4,Intel Core i5-1235U,100.0,2.0,"12,682",15.0,Intel UHD Graphics,fuzzy_tier_validated,100.0,"1,042",237,15.0,False,12,i5,i5,
7908,95000.0,2024 10 12T13:19:19.000Z,EZZOUAR,,PROBOOK,,12TH GEN INTEL CORE I5 1235U,16GB,512GB,,14.0,,,,Intel Core i5-1235U,100.0,2.0,"12,682",15.0,Intel UHD Graphics,fuzzy_tier_validated,100.0,"1,042",237,15.0,False,12,i5,i5,
7909,95000.0,2025 08 08T11:31:58.000Z,MOSTAGANEM,,PROBOOK,,12TH GEN INTEL CORE I5 1235U,16GB,512GB,,15.5,,1920x1080,,Intel Core i5-1235U,100.0,2.0,"12,682",15.0,Intel UHD Graphics,fuzzy_tier_validated,100.0,"1,042",237,15.0,False,12,i5,i5,
7910,95000.0,2025 07 25T11:07:30.000Z,KOUBA,,PROBOOK,,12TH GEN INTEL CORE I5 1235U,8GB,256GB,,14.0,,1920x1080,DDR4,Intel Core i5-1235U,100.0,2.0,"12,682",15.0,Intel UHD Graphics,fuzzy_tier_validated,100.0,"1,042",237,15.0,False,12,i5,i5,
7911,95000.0,2025 03 12T11:20:32.000Z,EZZOUAR,BON TAT,PROBOOK,,12TH GEN INTEL CORE I5 1235U,16GB,256GB,,14.0,,1920x1080 FHD,,Intel Core i5-1235U,100.0,2.0,"12,682",15.0,Intel UHD Graphics,fuzzy_tier_validated,100.0,"1,042",237,15.0,False,12,i5,i5,
7912,95000.0,2024 08 01T10:59:39.000Z,EZZOUAR,,PAVILION,,12TH GEN INTEL CORE I5 1235U,16GB,256GB,,14.1,,1920x1080 FHD,DDR4,Intel Core i5-1235U,100.0,2.0,"12,682",15.0,Intel UHD Graphics,fuzzy_tier_validated,100.0,"1,042",237,15.0,False,12,i5,i5,
7913,95000.0,2025 04 27T09:40:09.000Z,EZZOUAR,,PAVILION,,12TH GEN INTEL CORE I5 1235U,16GB,512GB,,15.0,,,DDR4,Intel Core i5-1235U,100.0,2.0,"12,682",15.0,Intel UHD Graphics,fuzzy_tier_validated,100.0,"1,042",237,15.0,False,12,i5,i5,
7914,95000.0,2024 12 25T08:07:30.000Z,EZZOUAR,,ELITEBOOK,,12TH GEN INTEL CORE I5 1235U,16GB,256GB,,14.0,,1920x1080,DDR4,Intel Core i5-1235U,100.0,2.0,"12,682",15.0,Intel UHD Graphics,fuzzy_tier_validated,100.0,"1,042",237,15.0,False,12,i5,i5,
7915,95000.0,2025 06 22T14:42:01.000Z,BIRKHADEM,,THINKPAD,,12TH GEN INTEL CORE I5 1235U,8GB,256GB,,14.0,,,,Intel Core i5-1235U,100.0,2.0,"12,682",15.0,Intel UHD Graphics,fuzzy_tier_validated,100.0,"1,042",237,15.0,False,12,i5,i5,
7916,95000.0,2025 07 07T11:37:12.000Z,EZZOUAR,BON TAT,THINKPAD,,12TH GEN INTEL CORE I5 1235U,16GB,512GB,,14.0,,,,Intel Core i5-1235U,100.0,2.0,"12,682",15.0,Intel UHD Graphics,fuzzy_tier_validated,100.0,"1,042",237,15.0,False,12,i5,i5,
7917,95000.0,2025 08 11T16:34:49.000Z,EZZOUAR,BON TAT,THINKPAD,,12TH GEN INTEL CORE I5 1235U,16GB,256GB,,14.0,,1920x1080 FHD,,Intel Core i5-1235U,100.0,2.0,"12,682",15.0,Intel UHD Graphics,fuzzy_tier_validated,100.0,"1,042",237,15.0,False,12,i5,i5,
7918,95000.0,2024 09 07T15:08:46.000Z,KOUBA,JAMAIS UTILIS,THINKPAD,,12TH GEN INTEL CORE I5 1235U,16GB,512GB,,,,,,Intel Core i5-1235U,100.0,2.0,"12,682",15.0,Intel UHD Graphics,fuzzy_tier_validated,100.0,"1,042",237,15.0,False,12,i5,i5,
7919,95000.0,2025 08 03T07:15:05.000Z,DELY BRAHIM,JAMAIS UTILIS,VOSTRO,,12TH GEN INTEL CORE I3 1235U,8GB,512GB,,15.6,,1920x1080 FHD,DDR4,,0.0,,,,Intel GMA 4500MHD,unmatched,66.66666666666666,105,124,10.0,False,12,i3,,
7920,95000.0,2025 08 05T12:24:28.000Z,OULED FAYET,JAMAIS UTILIS,VOSTRO,,12TH GEN INTEL CORE I3 1215U,8GB,256GB,,15.6,120Hz,1920x1080 FHD,DDR4,Intel Core i3-1215U,100.0,2.0,"10,249",15.0,Intel UHD Graphics 730,fuzzy_tier_validated,100.0,1000,237,15.0,False,12,i3,i3,
7921,95000.0,2025 02 12T15:23:59.000Z,HUSSEIN DEY,,INSPIRON,,11TH GEN INTEL CORE I7 VPRO,16GB,500GB,,14.0,,,,Intel Core i7-1165G7 @ 2.80GHz,100.0,4.0,10221,31.5,Intel Iris Xe Graphics,generic (based on 12 CPUs),100.0,2200,320,15.0,False,11,i7,i7,1.0
7922,95000.0,2025 02 19T20:01:06.000Z,BOUFARIK,BON TAT,XPS,,11TH GEN INTEL CORE I7 1195G7,16GB,1TB,,13.0,,,,Intel Core i7-1195G7 @ 2.90GHz,69.23076923076923,4.0,"10,432",28.0,Intel Iris Xe Graphics,fuzzy_tier_validated,100.0,2200,320,15.0,False,11,i7,i7,
7923,95000.0,2025 07 23T16:56:33.000Z,CHLEF,BON TAT,LATITUDE,NVIDIA GEFORCE MX450,11TH GEN INTEL CORE I7 1185G7,16GB,1TB,,15.6,,,,Intel Core i7-1185G7 @ 3.00GHz,69.23076923076923,4.0,"10,010",15.0,GeForce MX150,fuzzy_tier_validated,80.0,"2,256",212,25.0,False,11,i7,i7,
7924,95000.0,2024 10 27T19:56:07.000Z,ALGER CENTRE,,LATITUDE,,11TH GEN INTEL CORE I7 1185G7,16GB,256GB,,14.0,,,,Intel Core i7-1185G7 @ 3.00GHz,69.23076923076923,4.0,"10,010",15.0,Intel Iris Xe Graphics,fuzzy_tier_validated,100.0,2200,320,15.0,False,11,i7,i7,
7925,95000.0,2025 08 05T08:45:56.000Z,EZZOUAR,BON TAT,LATITUDE,,11TH GEN INTEL CORE I7 1185G7,16GB,512GB,,13.0,,,,Intel Core i7-1185G7 @ 3.00GHz,69.23076923076923,4.0,"10,010",15.0,Intel Iris Xe Graphics,fuzzy_tier_validated,100.0,2200,320,15.0,False,11,i7,i7,
7926,95000.0,2024 08 26T09:07:30.000Z,EZZOUAR,BON TAT,LATITUDE,,11TH GEN INTEL CORE I7 1185G7,16GB,512GB,,14.0,,,,Intel Core i7-1185G7 @ 3.00GHz,69.23076923076923,4.0,"10,010",15.0,Intel Iris Xe Graphics,fuzzy_tier_validated,100.0,2200,320,15.0,False,11,i7,i7,
7927,95000.0,2025 08 11T11:36:40.000Z,EZZOUAR,BON TAT,LATITUDE,,11TH GEN INTEL CORE I7 1185G7,16GB,512GB,,14.0,,1920x1080 FHD,,Intel Core i7-1185G7 @ 3.00GHz,69.23076923076923,4.0,"10,010",15.0,Intel Iris Xe Graphics,fuzzy_tier_validated,100.0,2200,320,15.0,False,11,i7,i7,
7928,95000.0,2025 08 05T08:46:08.000Z,EZZOUAR,BON TAT,LATITUDE,,11TH GEN INTEL CORE I7 1185G7,16GB,256GB,,15.0,,,,Intel Core i7-1185G7 @ 3.00GHz,69.23076923076923,4.0,"10,010",15.0,Intel Iris Xe Graphics,fuzzy_tier_validated,100.0,2200,320,15.0,False,11,i7,i7,
7929,95000.0,2025 08 08T08:42:03.000Z,ZERALDA,BON TAT,LATITUDE,,11TH GEN INTEL CORE I7 1185G7,32GB,512GB,,13.3,,1920x1080 FHD,DDR4,Intel Core i7-1185G7 @ 3.00GHz,69.23076923076923,4.0,"10,010",15.0,Intel Iris Xe Graphics,fuzzy_tier_validated,100.0,2200,320,15.0,False,11,i7,i7,
7930,95000.0,2025 08 07T12:35:03.000Z,EZZOUAR,BON TAT,LATITUDE,,11TH GEN INTEL CORE I7 1185G7,16GB,256GB,,15.0,,,,Intel Core i7-1185G7 @ 3.00GHz,69.23076923076923,4.0,"10,010",15.0,Intel Iris Xe Graphics,fuzzy_tier_validated,100.0,2200,320,15.0,False,11,i7,i7,
7931,95000.0,2024 08 14T15:21:37.000Z,EZZOUAR,BON TAT,LATITUDE,,11TH GEN INTEL CORE I7 1185G7,32GB,256GB,,14.0,,,,Intel Core i7-1185G7 @ 3.00GHz,69.23076923076923,4.0,"10,010",15.0,Intel Iris Xe Graphics,fuzzy_tier_validated,100.0,2200,320,15.0,False,11,i7,i7,
7932,95000.0,2024 10 29T08:45:04.000Z,EZZOUAR,BON TAT,SURFACE,,11TH GEN INTEL CORE I7 1185G7,16GB,512GB,,13.0,,,,Intel Core i7-1185G7 @ 3.00GHz,69.23076923076923,4.0,"10,010",15.0,Intel Iris Xe Graphics,fuzzy_tier_validated,100.0,2200,320,15.0,False,11,i7,i7,
7933,95000.0,2024 12 14T09:33:25.000Z,ALGER CENTRE,,INSPIRON,NVIDIA GEFORCE MX330,11TH GEN INTEL CORE I7 1165G7,8GB,512GB,,15.6,,1920x1080,DDR4,Intel Core i7-1165G7 @ 2.80GHz,69.23076923076923,4.0,"9,839",15.0,GeForce MX230,fuzzy_tier_validated,80.0,"1,823",213,10.0,False,11,i7,i7,
7934,95000.0,2025 06 16T14:42:30.000Z,BIRKHADEM,,PRECISION,NVIDIA QUADRO T500,11TH GEN INTEL CORE I7 1165G7,16GB,256GB,,15.6,,,,Intel Core i7-1165G7 @ 2.80GHz,69.23076923076923,4.0,"9,839",15.0,Radeon Pro W5500,fuzzy_tier_validated,60.0,"8,930",817,125.0,False,11,i7,i7,
7935,95000.0,2025 08 07T12:47:41.000Z,EZZOUAR,BON TAT,INSPIRON,,11TH GEN INTEL CORE I7 1165G7,16GB,512GB,,14.0,,,,Intel Core i7-1165G7 @ 2.80GHz,69.23076923076923,4.0,"9,839",15.0,Intel Iris Xe Graphics,fuzzy_tier_validated,100.0,2200,320,15.0,False,11,i7,i7,
7936,95000.0,2025 04 24T11:26:07.000Z,ORAN,,PROBOOK,,11TH GEN INTEL CORE I7 1165G7,16GB,512GB,,15.6,,,,Intel Core i7-1165G7 @ 2.80GHz,69.23076923076923,4.0,"9,839",15.0,Intel Iris Xe Graphics,fuzzy_tier_validated,100.0,2200,320,15.0,False,11,i7,i7,
7937,95000.0,2024 09 19T12:55:13.000Z,EZZOUAR,BON TAT,ELITEBOOK,,11TH GEN INTEL CORE I7 1165G7,16GB,256GB,,14.0,,1920x1080 FHD,,Intel Core i7-1165G7 @ 2.80GHz,69.23076923076923,4.0,"9,839",15.0,Intel Iris Xe Graphics,fuzzy_tier_validated,100.0,2200,320,15.0,False,11,i7,i7,
7938,95000.0,2024 10 10T10:35:22.000Z,EZZOUAR,BON TAT,,,11TH GEN INTEL CORE I7 1165G7,16GB,512GB,,14.0,,,,Intel Core i7-1165G7 @ 2.80GHz,69.23076923076923,4.0,"9,839",15.0,Intel Iris Xe Graphics,fuzzy_tier_validated,100.0,2200,320,15.0,False,11,i7,i7,
7939,95000.0,2025 08 10T15:00:30.000Z,EZZOUAR,BON TAT,ZENBOOK,,11TH GEN INTEL CORE I7 1165G7,16GB,1TB,,13.0,,1920x1080,,Intel Core i7-1165G7 @ 2.80GHz,69.23076923076923,4.0,"9,839",15.0,Intel Iris Xe Graphics,fuzzy_tier_validated,100.0,2200,320,15.0,False,11,i7,i7,
7940,95000.0,2025 06 21T10:41:09.000Z,EZZOUAR,BON TAT,SURFACE,,11TH GEN INTEL CORE I7 1165G7,32GB,1TB,,12.3,,,,Intel Core i7-1165G7 @ 2.80GHz,69.23076923076923,4.0,"9,839",15.0,Intel Iris Xe Graphics,fuzzy_tier_validated,100.0,2200,320,15.0,False,11,i7,i7,
7941,95000.0,2024 08 29T13:53:30.000Z,ZERALDA,,ZENBOOK,,11TH GEN INTEL CORE I7 1165G7,16GB,1TB,,13.0,,,,Intel Core i7-1165G7 @ 2.80GHz,69.23076923076923,4.0,"9,839",15.0,Intel Iris Xe Graphics,fuzzy_tier_validated,100.0,2200,320,15.0,False,11,i7,i7,
7942,95000.0,2025 07 30T14:57:46.000Z,SOUR EL GHOUZLANE,,VIVOBOOK,,11TH GEN INTEL CORE I7 1165G7,12GB,512GB,,15.6,,,,Intel Core i7-1165G7 @ 2.80GHz,69.23076923076923,4.0,"9,839",15.0,Intel Iris Xe Graphics,fuzzy_tier_validated,100.0,2200,320,15.0,False,11,i7,i7,
7943,95000.0,2025 07 19T11:45:42.000Z,EZZOUAR,,THINKPAD,,11TH GEN INTEL CORE I7 1165G7,16GB,512GB,,,,,,Intel Core i7-1165G7 @ 2.80GHz,69.23076923076923,4.0,"9,839",15.0,Intel Iris Xe Graphics,fuzzy_tier_validated,100.0,2200,320,15.0,False,11,i7,i7,
7944,95000.0,2025 07 19T14:32:46.000Z,SOUR EL GHOUZLANE,BON TAT,THINKPAD,,11TH GEN INTEL CORE I7 1165G7,16GB,512GB,,15.6,,,,Intel Core i7-1165G7 @ 2.80GHz,69.23076923076923,4.0,"9,839",15.0,Intel Iris Xe Graphics,fuzzy_tier_validated,100.0,2200,320,15.0,False,11,i7,i7,
7945,95000.0,2024 12 25T09:34:43.000Z,ORAN,,PAVILION,,11TH GEN INTEL CORE I7,16GB,512GB,,15.0,,,,Intel Core i7-1165G7 @ 2.80GHz,100.0,4.0,10221,31.5,Intel Iris Xe Graphics,generic (based on 12 CPUs),100.0,2200,320,15.0,False,11,i7,i7,1.0
7946,95000.0,2025 05 17T10:24:49.000Z,BATNA,,ZENBOOK,,11TH GEN INTEL CORE I7,8GB,512GB,,14.0,,,,Intel Core i7-1165G7 @ 2.80GHz,100.0,4.0,10221,31.5,Intel Iris Xe Graphics,generic (based on 12 CPUs),100.0,2200,320,15.0,False,11,i7,i7,1.0
7947,95000.0,2024 06 08T12:02:31.000Z,MOHAMMADIA,,INSPIRON,,11TH GEN INTEL CORE I5 1185G7,16GB,256GB,,,,,,Intel Core i5-1135G7 @ 2.40GHz,62.85714285714285,4.0,"9,399",15.0,Intel Iris Xe Graphics,fuzzy_tier_validated,100.0,2200,320,15.0,False,11,i5,i5,
7948,95000.0,2025 03 20T14:02:22.000Z,EZZOUAR,,PAVILION,,11TH GEN INTEL CORE I5 1155G7,8GB,256GB,,15.6,,1920x1080 FHD,DDR4,Intel Core i5-1155G7 @ 2.50GHz,69.23076923076923,4.0,"9,685",28.0,Intel Iris Xe Graphics,fuzzy_tier_validated,100.0,2200,320,15.0,False,11,i5,i5,
7949,95000.0,2024 06 05T15:31:41.000Z,MOHAMMADIA,,INSPIRON,,11TH GEN INTEL CORE I5 1145G7,16GB,256GB,,,,,,Intel Core i5-1145G7 @ 2.60GHz,69.23076923076923,4.0,"9,257",28.0,Intel Iris Xe Graphics,fuzzy_tier_validated,100.0,2200,320,15.0,False,11,i5,i5,
7950,95000.0,2025 08 07T12:51:28.000Z,EZZOUAR,BON TAT,PRECISION,,11TH GEN INTEL CORE I5 1145G7,16GB,512GB,,15.0,,1920x1080 FHD,,Intel Core i5-1145G7 @ 2.60GHz,69.23076923076923,4.0,"9,257",28.0,Intel Iris Xe Graphics,fuzzy_tier_validated,100.0,2200,320,15.0,False,11,i5,i5,
7951,95000.0,2025 03 24T14:05:48.000Z,MSILA,,ELITEBOOK,,11TH GEN INTEL CORE I5 1145G7,32GB,256GB,,14.1,,1920x1080,,Intel Core i5-1145G7 @ 2.60GHz,69.23076923076923,4.0,"9,257",28.0,Intel Iris Xe Graphics,fuzzy_tier_validated,100.0,2200,320,15.0,False,11,i5,i5,
7952,95000.0,2025 04 21T09:31:57.000Z,KOUBA,BON TAT,ELITEBOOK,,11TH GEN INTEL CORE I5 1145G7,,,,,,,,Intel Core i5-1145G7 @ 2.60GHz,69.23076923076923,4.0,"9,257",28.0,Intel Iris Xe Graphics,fuzzy_tier_validated,100.0,2200,320,15.0,False,11,i5,i5,
7953,95000.0,2025 07 25T11:07:24.000Z,KOUBA,,ELITEBOOK,,11TH GEN INTEL CORE I5 1145G7,16GB,256GB,,14.0,,1920x1080,LPDDR4X,Intel Core i5-1145G7 @ 2.60GHz,69.23076923076923,4.0,"9,257",28.0,Intel Iris Xe Graphics,fuzzy_tier_validated,100.0,2200,320,15.0,False,11,i5,i5,
7954,95000.0,2025 07 30T12:20:45.000Z,EZZOUAR,BON TAT,ELITEBOOK,,11TH GEN INTEL CORE I5 1145G7,16GB,256GB,,14.0,,1920x1080 FHD,DDR4,Intel Core i5-1145G7 @ 2.60GHz,69.23076923076923,4.0,"9,257",28.0,Intel Iris Xe Graphics,fuzzy_tier_validated,100.0,2200,320,15.0,False,11,i5,i5,
7955,95000.0,2025 05 13T18:04:59.000Z,MEDEA,,THINKPAD,,11TH GEN INTEL CORE I5 1145G7,8GB,256GB,,14.0,,,,Intel Core i5-1145G7 @ 2.60GHz,69.23076923076923,4.0,"9,257",28.0,Intel Iris Xe Graphics,fuzzy_tier_validated,100.0,2200,320,15.0,False,11,i5,i5,
7956,95000.0,2023 01 11T10:34:40.000Z,EZZOUAR,BON TAT,YOGA,,11TH GEN INTEL CORE I5 1145G7,8GB,256GB,,13.0,,,,Intel Core i5-1145G7 @ 2.60GHz,69.23076923076923,4.0,"9,257",28.0,Intel Iris Xe Graphics,fuzzy_tier_validated,100.0,2200,320,15.0,False,11,i5,i5,
7957,95000.0,2024 12 14T08:15:20.000Z,EZZOUAR,BON TAT,THINKPAD,,11TH GEN INTEL CORE I5 1145G7,16GB,256GB,,14.0,,,,Intel Core i5-1145G7 @ 2.60GHz,69.23076923076923,4.0,"9,257",28.0,Intel Iris Xe Graphics,fuzzy_tier_validated,100.0,2200,320,15.0,False,11,i5,i5,
7958,95000.0,2024 11 02T14:30:31.000Z,EZZOUAR,,THINKPAD,,11TH GEN INTEL CORE I5 1145G7,16GB,512GB,,13.0,,,,Intel Core i5-1145G7 @ 2.60GHz,69.23076923076923,4.0,"9,257",28.0,Intel Iris Xe Graphics,fuzzy_tier_validated,100.0,2200,320,15.0,False,11,i5,i5,
7959,95000.0,2024 06 05T15:34:30.000Z,MOHAMMADIA,,THINKPAD,,11TH GEN INTEL CORE I5 1145G7,16GB,256GB,,,,,,Intel Core i5-1145G7 @ 2.60GHz,69.23076923076923,4.0,"9,257",28.0,Intel Iris Xe Graphics,fuzzy_tier_validated,100.0,2200,320,15.0,False,11,i5,i5,
7960,95000.0,2024 12 17T14:21:33.000Z,EZZOUAR,BON TAT,THINKPAD,,11TH GEN INTEL CORE I5 1145G7,16GB,512GB,,13.3,,1920x1080,DDR4,Intel Core i5-1145G7 @ 2.60GHz,69.23076923076923,4.0,"9,257",28.0,Intel Iris Xe Graphics,fuzzy_tier_validated,100.0,2200,320,15.0,False,11,i5,i5,
7961,95000.0,2025 05 21T11:26:55.000Z,BEJAIA,BON TAT,THINKPAD,,11TH GEN INTEL CORE I5 1145G7,16GB,256GB,,14.0,,1920x1080 FHD,,Intel Core i5-1145G7 @ 2.60GHz,69.23076923076923,4.0,"9,257",28.0,Intel Iris Xe Graphics,fuzzy_tier_validated,100.0,2200,320,15.0,False,11,i5,i5,
7962,95000.0,2024 10 20T07:33:20.000Z,TIZI OUZOU,,XPS,,11TH GEN INTEL CORE I5 1135G7,16GB,512GB,,13.3,,1920x1200,LPDDR4X,Intel Core i5-1135G7 @ 2.40GHz,69.23076923076923,4.0,"9,399",15.0,Intel Iris Xe Graphics,fuzzy_tier_validated,100.0,2200,320,15.0,False,11,i5,i5,
7963,95000.0,2025 06 11T13:45:22.000Z,REGHAIA,BON TAT,INSPIRON,,11TH GEN INTEL CORE I5 1135G7,32GB,237GB,,,,,,Intel Core i5-1135G7 @ 2.40GHz,69.23076923076923,4.0,"9,399",15.0,Intel Iris Xe Graphics,fuzzy_tier_validated,100.0,2200,320,15.0,False,11,i5,i5,
7964,95000.0,2025 06 24T13:35:46.000Z,ALGER CENTRE,BON TAT,VOSTRO,,11TH GEN INTEL CORE I5 1135G7,8GB,512GB,,15.6,,1920x1080,DDR4,Intel Core i5-1135G7 @ 2.40GHz,69.23076923076923,4.0,"9,399",15.0,Intel Iris Xe Graphics,fuzzy_tier_validated,100.0,2200,320,15.0,False,11,i5,i5,
7965,95000.0,2025 02 27T08:12:08.000Z,EZZOUAR,BON TAT,ELITEBOOK,,11TH GEN INTEL CORE I5 1135G7,16GB,256GB,,14.0,,1920x1080 FHD,,Intel Core i5-1135G7 @ 2.40GHz,69.23076923076923,4.0,"9,399",15.0,Intel Iris Xe Graphics,fuzzy_tier_validated,100.0,2200,320,15.0,False,11,i5,i5,
7966,95000.0,2025 04 21T09:31:53.000Z,KOUBA,,ELITEBOOK,,11TH GEN INTEL CORE I5 1135G7,16GB,256GB,,15.0,,1920x1080 FHD,,Intel Core i5-1135G7 @ 2.40GHz,69.23076923076923,4.0,"9,399",15.0,Intel Iris Xe Graphics,fuzzy_tier_validated,100.0,2200,320,15.0,False,11,i5,i5,
7967,95000.0,2025 07 16T11:29:06.000Z,EZZOUAR,,ZENBOOK,,11TH GEN INTEL CORE I5 1135G7,16GB,512GB,,13.0,,,,Intel Core i5-1135G7 @ 2.40GHz,69.23076923076923,4.0,"9,399",15.0,Intel Iris Xe Graphics,fuzzy_tier_validated,100.0,2200,320,15.0,False,11,i5,i5,
7968,95000.0,2025 07 28T10:38:28.000Z,ALGER CENTRE,BON TAT,THINKPAD,,11TH GEN INTEL CORE I5 1135G7,16GB,256GB,,13.0,,,DDR4,Intel Core i5-1135G7 @ 2.40GHz,69.23076923076923,4.0,"9,399",15.0,Intel Iris Xe Graphics,fuzzy_tier_validated,100.0,2200,320,15.0,False,11,i5,i5,
7969,95000.0,2024 09 11T15:02:59.000Z,EZZOUAR,BON TAT,SURFACE,,11TH GEN INTEL CORE I5 1135G7,8GB,256GB,,12.0,,,,Intel Core i5-1135G7 @ 2.40GHz,69.23076923076923,4.0,"9,399",15.0,Intel Iris Xe Graphics,fuzzy_tier_validated,100.0,2200,320,15.0,False,11,i5,i5,
7970,95000.0,2025 06 25T10:29:59.000Z,ALGER CENTRE,BON TAT,IDEAPAD,,11TH GEN INTEL CORE I5 1135G7,8GB,512GB,,17.0,,1920x1080,DDR4,Intel Core i5-1135G7 @ 2.40GHz,69.23076923076923,4.0,"9,399",15.0,Intel Iris Xe Graphics,fuzzy_tier_validated,100.0,2200,320,15.0,False,11,i5,i5,
7971,95000.0,2024 07 28T13:33:03.000Z,EZZOUAR,,THINKBOOK,,11TH GEN INTEL CORE I5 1135G7,16GB,512GB,,15.0,,,,Intel Core i5-1135G7 @ 2.40GHz,69.23076923076923,4.0,"9,399",15.0,Intel Iris Xe Graphics,fuzzy_tier_validated,100.0,2200,320,15.0,False,11,i5,i5,
7972,95000.0,2025 01 14T07:15:21.000Z,AIN NAADJA,,THINKPAD,,11TH GEN INTEL CORE I5 1135G7,16GB,256GB,,14.0,,1920x1200,DDR4,Intel Core i5-1135G7 @ 2.40GHz,69.23076923076923,4.0,"9,399",15.0,Intel Iris Xe Graphics,fuzzy_tier_validated,100.0,2200,320,15.0,False,11,i5,i5,
7973,95000.0,2024 06 05T15:29:38.000Z,MOHAMMADIA,,ELITEBOOK,,11TH GEN INTEL CORE I5 1135G7,16GB,256GB,,,,,,Intel Core i5-1135G7 @ 2.40GHz,69.23076923076923,4.0,"9,399",15.0,Intel Iris Xe Graphics,fuzzy_tier_validated,100.0,2200,320,15.0,False,11,i5,i5,
7974,95000.0,2024 08 19T10:56:46.000Z,ORAN,JAMAIS UTILIS,VIVOBOOK,,11TH GEN INTEL CORE I5 11300H,8GB,512GB,,,,,,Intel Core i5-11300H @ 3.10GHz,74.28571428571428,4.0,"10,769",35.0,Intel UHD Graphics,fuzzy_tier_validated,100.0,"1,042",237,15.0,False,11,i5,i5,
7975,95000.0,2025 03 07T22:45:23.000Z,DELY BRAHIM,,PAVILION,,11TH GEN INTEL CORE I5 1125G7,16GB,256GB,,13.0,,,,Intel Core i5-1135G7 @ 2.40GHz,62.85714285714285,4.0,"9,399",15.0,Intel Iris Xe Graphics,fuzzy_tier_validated,100.0,2200,320,15.0,False,11,i5,i5,
7976,95000.0,2024 08 16T19:31:15.000Z,REGHAIA,,ASPIRE,,11TH GEN INTEL CORE I5,14GB,256GB,,,,,,Intel Core i5-1135G7 @ 2.40GHz,100.0,4.0,10769,35.0,Intel UHD Graphics,generic (based on 9 CPUs),100.0,"1,042",237,15.0,False,11,i5,i5,2.0
7977,95000.0,2023 01 26T09:48:18.000Z,COLLO,,INSPIRON,,11TH GEN INTEL CORE I5,16GB,256GB,,13.3,,,,Intel Core i5-1135G7 @ 2.40GHz,100.0,4.0,10769,35.0,Intel UHD Graphics,generic (based on 9 CPUs),100.0,"1,042",237,15.0,False,11,i5,i5,2.0
7978,95000.0,2023 01 26T17:24:43.000Z,EZZOUAR,JAMAIS UTILIS,PAVILION,,11TH GEN INTEL CORE I3 1124G,8GB,512GB,,15.0,,,,Intel Core i3-1125G4 @ 2.00GHz,100.0,4.0,"9,272",28.0,Intel UHD Graphics Xe G4,corrected (11TH GEN INTEL CORE I3 1124G -> i3-1125G4),100.0,1000,237,15.0,False,11,i3,i3,
7979,95000.0,2025 07 09T15:09:01.000Z,BLIDA,JAMAIS UTILIS,PAVILION,,11TH GEN INTEL CORE I3 1115G4,8GB,256GB,,15.0,,,,Intel Core i3-1115G4 @ 3.00GHz,69.23076923076923,2.0,"5,858",15.0,Intel UHD Graphics Xe G4,fuzzy_tier_validated,100.0,1000,237,15.0,False,11,i3,i3,
7980,95000.0,2024 08 26T12:05:41.000Z,EZZOUAR,,PRECISION,,10TH GEN INTEL CORE I7 10810U,16GB,512GB,,15.6,,,,Intel Core i7-10810U @ 1.10GHz,74.28571428571428,6.0,"8,029",15.0,Intel UHD Graphics,fuzzy_tier_validated,100.0,"1,042",237,15.0,False,10,i7,i7,
7981,95000.0,2025 04 14T08:28:47.000Z,EZZOUAR,,ENVY,,10TH GEN INTEL CORE I7 1065G7,8GB,512GB,,13.3,,,DDR4,Intel Core i7-1065G7 @ 1.30GHz,74.28571428571428,4.0,"8,135",15.0,Intel Iris Plus Graphics,fuzzy_tier_validated,100.0,"1,355",334,50.0,False,10,i7,i7,
7982,95000.0,2024 12 17T14:01:51.000Z,EZZOUAR,JAMAIS UTILIS,ENVY,,10TH GEN INTEL CORE I7 10510U,8GB,512GB,,13.3,,1920x1080,DDR4,Intel Core i7-10510U @ 1.80GHz,74.28571428571428,4.0,"6,394",15.0,Intel UHD Graphics,fuzzy_tier_validated,100.0,"1,042",237,15.0,False,10,i7,i7,
7983,95000.0,2025 06 28T23:02:07.000Z,TIARET,,MACBOOK,,10TH GEN INTEL CORE I7,32GB,1TB,,13.0,,,,Intel Core i7-10510U @ 1.80GHz,100.0,6.0,11503,35.0,Intel UHD Graphics,generic (based on 11 CPUs),100.0,"1,042",237,15.0,False,10,i7,i7,3.0
7984,95000.0,2024 08 26T12:06:37.000Z,EZZOUAR,,SURFACE,,10TH GEN INTEL CORE I5 1035G7,16GB,256GB,,14.0,,2256x1504,DDR4,Intel Core i5-1035G7 @ 1.20GHz,74.28571428571428,4.0,"8,012",15.0,Intel Iris Plus Graphics,fuzzy_tier_validated,100.0,"1,355",334,50.0,False,10,i5,i5,
